memberId,Location,Gender,Age,Height,Size,Clothing Style,Number of Items Purchased,Variety and Selection of Sizes,Satisfaction,Likelihood to Recommend,Overall Experience
7dc67271-1353-4b4a-a97e-ac4601224f1f,Golden State Boutique,transgender,18 to 24,5-foot-4 to 5-foot-7,XL,preppy,2,10,4,10,
5f57dbe9-75dd-4742-aa57-ac4601224f1f,Pacific Style Spot,transgender,35 to 44,5-foot-8 to 5-foot-11,M,preppy,10,4,7,8,
41d9798b-aa34-4b30-aafc-ac4601224f1f,Online,other,25 to 34,6-foot to 6-foot-3,M,street wear,5,9,0,8,
fba2c7bd-add8-454c-ab2e-ac4601224f1f,Online,other,45 to 54,6-foot-4 +,XL,sports wear,8,6,9,10,
6b83dae8-55f0-4c80-ad79-ac4601224f1f,Online,transgender,35 to 44,Less than 5 feet,XL,preppy,6,3,3,9,
f0e2b32b-aa18-48fc-ae70-ac4601224f1f,Golden State Boutique,other,55 to 64,5 feet to 5-foot-3,S,street wear,7,5,3,4,
dc4390dd-f0bc-430e-af9d-ac4601224f1f,Pacific Style Spot,male,55 to 64,5-foot-4 to 5-foot-7,XL,oversized,9,6,7,6,
7fccd871-803f-45a5-b15f-ac4601224f1f,Atlantic Avenue Apparel,other,25 to 34,5-foot-4 to 5-foot-7,L,preppy,10,4,0,9,
a150fba8-7efa-4be3-b5af-ac4601224f1f,Big Apple Boutique,transgender,35 to 44,6-foot to 6-foot-3,XL,oversized,4,6,0,0,
0ed3cbda-2c43-4f61-b723-ac4601224f1f,Online,transgender,55 to 64,Less than 5 feet,XS,sports wear,7,2,10,1,
aaf137a7-effe-4182-b742-ac4601224f1f,Online,male,35 to 44,6-foot-4 +,M,oversized,4,7,8,2,
2684ee24-8ab9-4fea-b77d-ac4601224f1f,Golden State Boutique,other,25 to 34,5-foot-4 to 5-foot-7,XS,casual wear,7,5,7,6,
bf3143e8-0a0a-457a-b7f2-ac4601224f1f,Big Apple Boutique,male,35 to 44,5 feet to 5-foot-3,S,preppy,4,3,0,8,
2b28c98e-5f1d-4e78-b9f9-ac4601224f1f,Online,transgender,65+,5 feet to 5-foot-3,L,street wear,4,2,7,0,
13d60279-627b-408b-bcc9-ac4601224f1f,Golden State Boutique,female,25 to 34,5-foot-8 to 5-foot-11,S,casual wear,9,7,0,3,
1150d976-0ef2-4f65-bcd6-ac4601224f1f,Golden State Boutique,female,18 to 24,6-foot-4 +,XL,casual wear,2,4,7,6,
1b050bb5-e6da-42b1-bcde-ac4601224f1f,Pacific Style Spot,other,55 to 64,6-foot to 6-foot-3,M,casual wear,1,2,4,5,
90f8b023-c60c-4876-be03-ac4601224f1f,Atlantic Avenue Apparel,female,55 to 64,6-foot-4 +,L,casual wear,6,5,8,6,
8b00523b-b1d0-418a-9b3c-ac4601224f2c,Atlantic Avenue Apparel,female,65+,Less than 5 feet,S,sports wear,10,5,2,7,
8987c13a-5868-4f9d-985b-ac4601224f19,Online,female,35 to 44,5 feet to 5-foot-3,XS,sports wear,3,10,1,1,
1b674dfc-3e7a-41ff-999d-ac4601224f19,Pacific Style Spot,other,18 to 24,Less than 5 feet,M,preppy,1,7,5,2,
14ee5681-0291-4d6c-9d9a-ac4601224f19,Golden State Boutique,female,55 to 64,5-foot-8 to 5-foot-11,L,preppy,8,10,2,8,
09c465eb-dfdf-481c-a104-ac4601224f19,Online,male,65+,5-foot-4 to 5-foot-7,S,preppy,9,7,6,4,
0f40f8c8-45ac-4bba-a1b3-ac4601224f19,Online,transgender,25 to 34,6-foot-4 +,M,casual wear,7,2,2,1,
031c3845-ba39-4ae1-ac99-ac4601224f19,Golden State Boutique,other,35 to 44,5 feet to 5-foot-3,M,oversized,7,7,10,6,
4e170090-cdab-4534-b643-ac4601224f19,Golden State Boutique,female,25 to 34,5-foot-8 to 5-foot-11,XS,preppy,2,2,1,9,
0c25239c-af09-4cc8-b710-ac4601224f19,Big Apple Boutique,female,25 to 34,5 feet to 5-foot-3,XS,casual wear,6,2,2,9,
d390b124-5946-4dfe-babf-ac4601224f19,Online,male,45 to 54,5-foot-8 to 5-foot-11,L,sports wear,1,8,6,8,
b727cb57-d380-4223-8553-ac4601224f1e,Golden State Boutique,female,55 to 64,5-foot-4 to 5-foot-7,S,street wear,10,5,4,5,
f5e2ead0-878a-4f85-9253-ac4601224f1e,Pacific Style Spot,other,25 to 34,6-foot to 6-foot-3,XL,street wear,1,8,9,9,
b55f898f-7c6f-4124-a98e-ac4601224f1e,Online,transgender,45 to 54,Less than 5 feet,L,sports wear,9,2,3,4,
6fa340e9-2aca-4686-ae7a-ac4601224f1e,Golden State Boutique,female,35 to 44,5-foot-8 to 5-foot-11,S,street wear,4,3,2,0,
669e57c0-beab-4362-bdb3-ac4601224f1e,Big Apple Boutique,female,18 to 24,6-foot to 6-foot-3,S,street wear,3,2,1,3,
a5f3f876-54af-424b-81e5-ac4601224f1f,Online,transgender,55 to 64,5 feet to 5-foot-3,M,sports wear,4,5,9,7,
f8b6f59f-424d-4d57-820a-ac4601224f1f,Pacific Style Spot,transgender,18 to 24,5-foot-8 to 5-foot-11,L,preppy,3,5,7,10,
044d13aa-e231-43b6-824f-ac4601224f1f,Golden State Boutique,male,25 to 34,5-foot-8 to 5-foot-11,XL,preppy,5,0,5,8,
ee5ada6c-0d7b-4c98-82de-ac4601224f1f,Atlantic Avenue Apparel,male,25 to 34,6-foot-4 +,L,street wear,7,4,5,0,
b504f99a-b221-4b60-83ee-ac4601224f1f,Big Apple Boutique,female,18 to 24,Less than 5 feet,XL,sports wear,1,3,0,10,
379e42b7-1d49-426e-83f1-ac4601224f1f,Pacific Style Spot,other,18 to 24,5-foot-4 to 5-foot-7,S,preppy,7,9,7,7,
790c3fb6-9e66-40e3-83fb-ac4601224f1f,Golden State Boutique,female,45 to 54,5-foot-4 to 5-foot-7,L,casual wear,10,9,10,6,
c6ac2ab5-4326-412d-8400-ac4601224f1f,Atlantic Avenue Apparel,other,18 to 24,6-foot-4 +,XS,oversized,8,4,1,7,
c5aa3d9c-6bf4-4299-8578-ac4601224f1f,Big Apple Boutique,female,65+,5-foot-4 to 5-foot-7,S,sports wear,8,2,1,3,
a83792a1-aba0-43cd-85fb-ac4601224f1f,Golden State Boutique,other,55 to 64,5-foot-8 to 5-foot-11,XL,oversized,8,8,6,1,
90576c28-6f36-4ff8-878c-ac4601224f1f,Big Apple Boutique,transgender,55 to 64,5-foot-4 to 5-foot-7,M,sports wear,1,3,4,10,
b0707ae8-97ba-4fd4-88a7-ac4601224f1f,Atlantic Avenue Apparel,male,25 to 34,6-foot to 6-foot-3,M,street wear,8,2,5,4,
57f714b1-103a-48d8-8c47-ac4601224f1f,Online,transgender,35 to 44,5 feet to 5-foot-3,S,oversized,5,4,2,7,
00256375-cf90-4343-8c6c-ac4601224f1f,Golden State Boutique,female,65+,Less than 5 feet,S,casual wear,4,2,3,0,
ef68a7dd-03a5-4ea2-8cb0-ac4601224f1f,Online,male,45 to 54,5-foot-8 to 5-foot-11,L,oversized,9,6,1,0,
795fbd4d-f333-41e2-8d41-ac4601224f1f,Pacific Style Spot,male,35 to 44,Less than 5 feet,S,street wear,9,3,8,1,
4b47339c-3dfa-46d9-8e1e-ac4601224f1f,Pacific Style Spot,female,55 to 64,6-foot-4 +,L,oversized,5,3,8,10,
f835e3f2-6e57-49d6-8fc1-ac4601224f1f,Online,other,35 to 44,5 feet to 5-foot-3,L,sports wear,9,9,3,10,
d10b578c-fd66-458a-8fea-ac4601224f1f,Atlantic Avenue Apparel,female,35 to 44,5-foot-4 to 5-foot-7,XL,preppy,5,10,4,7,
66245f3a-9b15-4bd6-90b9-ac4601224f1f,Golden State Boutique,transgender,45 to 54,Less than 5 feet,XL,street wear,1,8,0,4,
3d074a80-4644-447e-90d4-ac4601224f1f,Atlantic Avenue Apparel,other,45 to 54,6-foot to 6-foot-3,S,preppy,5,4,1,4,
b19e7aa3-e409-4c3d-939b-ac4601224f1f,Golden State Boutique,other,45 to 54,Less than 5 feet,S,sports wear,1,7,1,8,
b2fffacc-1c41-4276-944a-ac4601224f1f,Golden State Boutique,male,25 to 34,6-foot-4 +,XL,street wear,2,2,4,4,
abeac593-7fd1-409d-94b5-ac4601224f1f,Golden State Boutique,transgender,35 to 44,5-foot-4 to 5-foot-7,XL,sports wear,7,9,7,3,
c01f22c9-5ace-4166-9717-ac4601224f1f,Atlantic Avenue Apparel,male,65+,6-foot to 6-foot-3,XL,street wear,6,3,8,7,
b3cc05f8-7c9c-480e-99fb-ac4601224f1f,Pacific Style Spot,male,65+,5-foot-4 to 5-foot-7,XS,preppy,2,2,6,4,
00287222-50b6-4cc6-9a4b-ac4601224f1f,Online,other,65+,6-foot-4 +,XS,oversized,3,8,7,9,
de62c3fb-31fc-44c6-9a6f-ac4601224f1f,Online,other,25 to 34,Less than 5 feet,S,preppy,5,7,7,3,
b9f789b8-ca60-46bc-9a8f-ac4601224f1f,Big Apple Boutique,male,45 to 54,6-foot to 6-foot-3,XL,street wear,10,9,10,1,
79ac2729-6403-4ccc-9cb3-ac4601224f1f,Online,other,65+,6-foot-4 +,L,casual wear,9,1,7,3,
a0165a19-1eb6-4192-9d55-ac4601224f1f,Online,transgender,18 to 24,5-foot-4 to 5-foot-7,M,sports wear,8,3,0,1,
36aaba7f-1c5a-4189-9d8c-ac4601224f1f,Pacific Style Spot,transgender,55 to 64,5 feet to 5-foot-3,XS,oversized,9,7,9,1,
6f8a578c-8108-4914-9e07-ac4601224f1f,Golden State Boutique,male,25 to 34,5-foot-4 to 5-foot-7,XS,sports wear,9,10,8,6,
9908feac-551f-4834-9f5f-ac4601224f1f,Golden State Boutique,male,35 to 44,5 feet to 5-foot-3,XS,casual wear,1,7,8,6,
473be87e-eb9f-413f-9f75-ac4601224f1f,Pacific Style Spot,female,35 to 44,6-foot to 6-foot-3,XL,preppy,10,6,4,3,
d206d24c-3af0-4942-a0c4-ac4601224f1f,Pacific Style Spot,transgender,45 to 54,Less than 5 feet,M,sports wear,4,3,5,0,
13eb2ec5-6bed-4916-a232-ac4601224f1f,Online,female,35 to 44,5-foot-4 to 5-foot-7,L,oversized,1,7,6,7,
c4c58c6f-0c6b-4b00-a360-ac4601224f1f,Golden State Boutique,male,65+,5 feet to 5-foot-3,XS,sports wear,7,2,9,6,
623b7698-7679-4c6f-a3ae-ac4601224f1f,Pacific Style Spot,transgender,18 to 24,6-foot to 6-foot-3,XS,casual wear,4,5,6,7,
d859096c-4492-44d0-a537-ac4601224f1f,Big Apple Boutique,other,65+,5 feet to 5-foot-3,L,oversized,9,0,9,1,
c611af3a-c3ca-4ec4-a568-ac4601224f1f,Big Apple Boutique,male,65+,6-foot-4 +,L,sports wear,6,5,7,9,
9f6968bb-8316-492d-a5b0-ac4601224f1f,Pacific Style Spot,other,45 to 54,5 feet to 5-foot-3,M,oversized,3,9,9,6,
44f71294-7670-4859-a7ea-ac4601224f1f,Golden State Boutique,other,45 to 54,6-foot-4 +,XL,casual wear,10,7,2,4,
bd03bf41-1672-4c5b-a8ac-ac4601224f1f,Online,other,18 to 24,5-foot-4 to 5-foot-7,S,preppy,5,3,9,9,
060ea65f-df90-413b-aa10-ac4601224f1f,Pacific Style Spot,other,18 to 24,5 feet to 5-foot-3,XL,street wear,5,7,1,7,
577f697c-dfc7-42eb-aa39-ac4601224f1f,Atlantic Avenue Apparel,male,55 to 64,5-foot-4 to 5-foot-7,S,casual wear,8,9,4,3,
d1e4c2ad-e45c-4bc2-aabc-ac4601224f1f,Pacific Style Spot,transgender,35 to 44,5-foot-4 to 5-foot-7,XS,street wear,9,2,2,4,
13832d52-45ed-4b96-ab35-ac4601224f1f,Big Apple Boutique,other,35 to 44,5-foot-8 to 5-foot-11,L,casual wear,10,1,4,5,
75476051-2861-42b3-ab46-ac4601224f1f,Pacific Style Spot,male,45 to 54,Less than 5 feet,XL,casual wear,1,6,1,4,
9afc1079-665e-4f7a-ab8c-ac4601224f1f,Big Apple Boutique,transgender,35 to 44,5-foot-4 to 5-foot-7,XS,preppy,4,10,7,3,
8643c18d-5992-44d3-acec-ac4601224f1f,Atlantic Avenue Apparel,male,45 to 54,5 feet to 5-foot-3,XS,casual wear,4,5,8,3,
b5bbd6e3-566a-4987-ae93-ac4601224f1f,Golden State Boutique,male,55 to 64,5-foot-4 to 5-foot-7,XL,oversized,9,7,0,9,
dd9d21f8-393f-40d0-b011-ac4601224f1f,Big Apple Boutique,transgender,35 to 44,5 feet to 5-foot-3,M,street wear,9,0,3,10,
722fe78c-49bf-4542-b040-ac4601224f1f,Big Apple Boutique,male,65+,Less than 5 feet,XS,oversized,4,6,0,2,
afdeb932-9565-40f6-b13a-ac4601224f1f,Online,other,18 to 24,6-foot-4 +,XL,oversized,3,1,10,8,
cb51c010-32a9-44c8-b295-ac4601224f1f,Pacific Style Spot,other,18 to 24,6-foot-4 +,XS,oversized,4,4,5,2,
e6a8a5a0-a31e-476d-b475-ac4601224f1f,Online,female,65+,5-foot-8 to 5-foot-11,S,casual wear,2,4,6,1,
6e4c5f93-423a-4c68-b5ea-ac4601224f1f,Golden State Boutique,female,45 to 54,5-foot-4 to 5-foot-7,XS,oversized,2,6,1,3,
7997548e-a297-4834-b603-ac4601224f1f,Big Apple Boutique,male,18 to 24,5-foot-8 to 5-foot-11,XS,sports wear,10,0,7,0,
175ed18d-2e55-43b0-b623-ac4601224f1f,Atlantic Avenue Apparel,other,55 to 64,6-foot-4 +,S,sports wear,7,6,5,9,
8ebb61d9-7215-4f3b-b6fb-ac4601224f1f,Online,female,55 to 64,5-foot-4 to 5-foot-7,L,casual wear,1,7,5,6,
dfe2ae4b-0434-4490-b898-ac4601224f1f,Pacific Style Spot,female,45 to 54,5 feet to 5-foot-3,L,preppy,9,10,7,7,
c0493a9e-1c81-4f58-b921-ac4601224f1f,Atlantic Avenue Apparel,transgender,65+,5 feet to 5-foot-3,XS,casual wear,2,9,6,9,
e7f44b29-b9dd-40fb-b995-ac4601224f1f,Big Apple Boutique,other,25 to 34,5 feet to 5-foot-3,XS,sports wear,2,4,4,10,
bc96d5ac-dc43-41c5-bc23-ac4601224f1f,Pacific Style Spot,other,55 to 64,6-foot-4 +,XL,sports wear,10,1,5,3,
d7d60171-11aa-48bf-bc69-ac4601224f1f,Atlantic Avenue Apparel,female,18 to 24,6-foot to 6-foot-3,XS,preppy,3,5,0,8,
ea89aa83-b238-4a99-bc80-ac4601224f1f,Online,transgender,65+,5 feet to 5-foot-3,M,street wear,7,8,10,6,
a2be45de-82b4-4813-bddc-ac4601224f1f,Atlantic Avenue Apparel,male,35 to 44,Less than 5 feet,XS,sports wear,9,6,4,8,
a95bc6d2-3dc1-4be8-8479-ac4601224f23,Pacific Style Spot,male,45 to 54,5 feet to 5-foot-3,L,oversized,6,9,10,1,
38b968fb-e96e-47ff-855a-ac4601224f23,Big Apple Boutique,female,45 to 54,5 feet to 5-foot-3,XS,casual wear,5,6,4,3,
8a48c628-15a3-4663-859d-ac4601224f23,Atlantic Avenue Apparel,male,18 to 24,5-foot-4 to 5-foot-7,S,street wear,7,7,9,3,
92894141-b140-40ea-86aa-ac4601224f23,Pacific Style Spot,other,35 to 44,Less than 5 feet,XL,sports wear,4,9,3,7,
0c66daad-8080-4bcb-86c1-ac4601224f23,Golden State Boutique,male,55 to 64,6-foot to 6-foot-3,M,street wear,2,10,8,4,
92cba12d-be39-401e-879a-ac4601224f23,Big Apple Boutique,male,45 to 54,5-foot-4 to 5-foot-7,S,casual wear,4,10,10,9,
848192eb-a5bb-46d1-8b8c-ac4601224f23,Atlantic Avenue Apparel,other,25 to 34,6-foot to 6-foot-3,XS,sports wear,2,4,3,4,
1c4b38a2-2e99-49a2-8e26-ac4601224f23,Big Apple Boutique,female,25 to 34,5 feet to 5-foot-3,S,street wear,8,7,2,8,
cce13d5d-d6c5-4167-8f44-ac4601224f23,Big Apple Boutique,female,25 to 34,Less than 5 feet,XL,casual wear,5,4,4,7,
8ae63b67-c54b-4ae8-9034-ac4601224f23,Online,transgender,65+,5-foot-8 to 5-foot-11,M,oversized,8,3,9,0,
2f83eedb-1ad5-40ff-9042-ac4601224f23,Atlantic Avenue Apparel,other,25 to 34,5-foot-4 to 5-foot-7,M,casual wear,1,8,7,1,
